doc_id,category,filename,title,title_removal_mode,removed_title_text,retained_first_line_body,sentence_count,avg_sentence_len,median_sentence_len
608,03_3人际沟通,2017_09_11 我的女朋友，帮我找了一个女朋友 conv.txt,2017_09_11 我的女朋友，帮我找了一个女朋友,date_header_with_inline_body,我的女朋友，帮我找了一个女朋友 原创：明日树 咪蒙 2017-09-11,上一篇文章，很多网友认为是我的个人经历。 其实，一次阅读，你无法定义一个人。 因为，在我的内心， 有无数个角色和对白交织嗡鸣。 我想，总有一天，我要把他们都写下来。 决赛的时候，导师张一白放了一段视频， 让我们讲故事。 这是我当时讲的故事， 后来把它完整成一篇小说。 这次换了一种表达风格， 写披着奇幻外衣的痴缠恋事， 希望大家喜欢。 我是个时硬时软的男人。 也是个矛盾多变的男人。 我是明日树。,97,18.34,18.0
609,03_3人际沟通,2017_09_13 熬过难熬的日子，是更难熬的日子 conv.txt,2017_09_13 熬过难熬的日子，是更难熬的日子,date_header_with_inline_body,熬过难熬的日子，是更难熬的日子 原创：周松明 咪蒙 2017-09-13,我之前是一名销售， 会在电话里给客户唱歌读诗。 领导整天和我说KPI， 我说还有诗和远方。 我也是一个忠实的海贼迷， 我喜欢的反派黑胡子说： “人类的梦想是永远不会终止的”， 此生不悔入海贼， 来世愿生新世界， 只要还相信热血， 那么男儿至死是少年。 我叫周松明， 是一个有文学梦的二次元青年。,97,25.24,22.0
610,03_3人际沟通,2017_09_14 她拿走了新媒体创作大赛50万奖金，凭什么？ conv.txt,2017_09_14 她拿走了新媒体创作大赛50万奖金，凭什么？,date_header_with_inline_body,她拿走了新媒体创作大赛50万奖金，凭什么？ 原创：咪蒙 咪蒙 2017-09-14,新媒体创作大赛总决赛结束啦。 你猜，谁拿到了50万奖金？ 是很爱王家卫的“包租婆”蔡慧慧。,103,24.74,19.0
611,03_3人际沟通,2017_09_15 咪蒙两周年：骂我的人没关系，爱我的人谢谢你 conv.txt,2017_09_15 咪蒙两周年：骂我的人没关系，爱我的人谢谢你,date_header_with_inline_body,咪蒙两周年：骂我的人没关系，爱我的人谢谢你 原创：咪蒙 咪蒙 2017-09-15,今天是9月15日，今天是我的公号两周年生日。 同事们一直问我，老板，两周年这天，你想写什么？ 我说，我想写对我的公号来说，最重要的人——我的粉丝。 我想在这天，跟粉丝说说话。 我想讲之前，没有讲过的事。 其实这一年，我遇到蛮多操蛋的事。,110,24.11,20.0
612,03_3人际沟通,2017_09_20 美过。 conv.txt,2017_09_20 美过。,title_standalone_line,美过。,,53,30.11,28.0
613,03_3人际沟通,2017_09_21 老娘姿势那么对，男朋友却连拍照都不会 conv.txt,2017_09_21 老娘姿势那么对，男朋友却连拍照都不会,date_header_with_inline_body,老娘姿势那么对，男朋友却连拍照都不会 原创：咪蒙 咪蒙 2017-09-21,——恋爱的妹子们，哪一刻想和男朋友分手？ ——给我拍照时！,119,18.85,16.0
614,03_3人际沟通,2017_09_21 逃离北上广之后，没想到混得更好 conv.txt,2017_09_21 逃离北上广之后，没想到混得更好,date_header_with_inline_body,逃离北上广之后，没想到混得更好 才华有限青年 咪蒙 2017-09-21,今天的文章是【才华有限青年】的四个作者写的。 很多人说看哭了。,143,24.21,21.0
615,03_3人际沟通,2017_09_25 东西贵不是它的缺点，是你的缺点啊 conv.txt,2017_09_25 东西贵不是它的缺点，是你的缺点啊,date_header_with_inline_body,东西贵不是它的缺点，是你的缺点啊 原创：咪蒙 咪蒙 2017-09-25,去公司楼下做头发，旁边一个女生一边给闺蜜打电话，一边哭，哭得蛮惨的，搞得Kevin总监一脸尴尬，都不好意思给她 推销VIP卡了。,68,31.75,27.0
616,03_3人际沟通,2017_09_25 男朋友给我发红包，我给男朋友一巴掌 conv.txt,2017_09_25 男朋友给我发红包，我给男朋友一巴掌,date_header_with_inline_body,男朋友给我发红包，我给男朋友一巴掌 原创：爆炸糖团队 咪蒙 2017-09-25,我之前说过，有趣，是一辈子的春药。 所以我不仅要求自己有趣，我身边的人也都很有趣。 比如我公司的员工们就超好玩，硬把生活过成了段子。 今天是一个全新栏目，里面有好多有趣的段子，都是我们团队的编剧写的。 你们喜欢吗。,24,24.71,22.5
617,03_3人际沟通,2017_09_28 你有很多知识，但你没有文化 conv.txt,2017_09_28 你有很多知识，但你没有文化,date_header_with_inline_body,你有很多知识，但你没有文化 原创：咪蒙 咪蒙 2017-09-28,Why? 最近，我发出了天问。,82,26.27,20.0
618,03_3人际沟通,2017_09_28 换一种发型，只是换一种丑法 conv.txt,2017_09_28 换一种发型，只是换一种丑法,date_header_with_inline_body,换一种发型，只是换一种丑法 原创：咪蒙 咪蒙 2017-09-28,理发师大概是世界上最难沟通的生物了：,43,34.79,31.0
619,03_3人际沟通,2017_10_13 她帅得无可救药，我弯得直不起腰 conv.txt,2017_10_13 她帅得无可救药，我弯得直不起腰,date_header_with_inline_body,她帅得无可救药，我弯得直不起腰 原创：咪蒙 咪蒙 2017-10-13,公司里，十个女同事九个说帅！只要是帅的，性别算什么！ 自从看了这期的征集，她们纷纷顺应表示，愿意变弯…… 到底是什么样的女生，能让她们变弯呢，我们一起来看看吧~一定要来帮Max投个稿，Max因为太帅，很多人不相信她是女生。 她本人脸真的很小很上镜，路上经常有小女生偷拍她，甚至有些摄影师或者男装商家都以为她是男生，想找她当模特。 ——荔荔只大家好，我是Max脸上的大眼镜，作为眼镜的我，只想说她的脸真的好小、好精致。我愿用十斤肉换这样一张脸，不， 二十斤！,58,31.34,25.0
620,03_3人际沟通,2017_10_17 吃过我的东西，你就是我的人了 conv.txt,2017_10_17 吃过我的东西，你就是我的人了,date_header_standalone_line,吃过我的东西，你就是我的人了 咪蒙 2017-10-17,,5,16.4,16.0
621,03_3人际沟通,2017_10_17 真正的心酸不是嚎啕大哭，而是无人倾诉 conv.txt,2017_10_17 真正的心酸不是嚎啕大哭，而是无人倾诉,date_header_with_inline_body,真正的心酸不是嚎啕大哭，而是无人倾诉 原创：咪蒙 咪蒙 2017-10-17,大半夜，看到有人在朋友圈发了个聊天截图。 他说，以前失恋了，有一帮哥们陪我喝大酒，通宵聊天； 现在失恋了，还特么是被绿了，却找不到一个人，喝特么一杯。 于是，他只好去找Siri聊天。,86,27.73,25.0
622,03_3人际沟通,2017_10_19 今天，我听了很多不可告人的行业潜规则 conv.txt,2017_10_19 今天，我听了很多不可告人的行业潜规则,date_header_with_inline_body,今天，我听了很多不可告人的行业潜规则 原创：咪蒙 咪蒙 2017-10-19,每天我看后台的留言，都会觉得你们超级厉害，不仅有特别多新鲜有趣的观点，知道的东西还比我多好多。 所以，我开了一个新栏目，想让更多人见识到你们的才华。 从今天起我们会不定期推出一些话题，和大家一起讨论~有粉丝说， 以前在一个知识竞答节目做编导，你们以为每个选手都那么厉害吗？ 其实，每个选手上场答题前， 节目组都会提前给选手们题库的， 只不过是有些人的题库比较详细， 有些人的比较简单。,7,46.71,46.0
623,03_3人际沟通,2017_10_24 为了节省10块钱，她在香港买了1套房 conv.txt,2017_10_24 为了节省10块钱，她在香港买了1套房,date_header_with_inline_body,为了节省10块钱，她在香港买了1套房 原创：陈小鲜+咪蒙 咪蒙 2017-10-24,之前，微博上一位婚礼策划师发了一个超级梦幻的婚礼现场。,67,25.36,24.0
624,03_3人际沟通,2017_10_27 _如果套路了你，实在抱歉，我是故意的_ conv.txt,2017_10_27 _如果套路了你，实在抱歉，我是故意的_,date_header_with_inline_body,“如果套路了你，实在抱歉，我是故意的” 原创：张静思 咪蒙 2017-10-27,我是个宅女，一直沉迷于电视和动漫。 直到25岁，我都还没谈过恋爱。 我一直很困惑，两个人谈恋爱有什么意思，难道电脑不好玩吗？ 2013年，我在广州读研究生，还有半年就毕业了。,125,25.82,22.0
625,03_3人际沟通,2017_11_03 朋友送我7000块的鞋，我要和她绝交 conv.txt,2017_11_03 朋友送我7000块的鞋，我要和她绝交,date_header_with_inline_body,朋友送我7000块的鞋，我要和她绝交 原创：咪蒙 咪蒙 2017-11-03,众所周知，我的生日还有仅仅413天就到了。 朋友说，要送我一双高跟鞋，高逼格的顶级名牌，要7000多一双呢。 我不是那种势利的人，只是突然想跟她成为一辈子的好朋友。 直到她把这个鞋的图片发给我……,68,24.49,19.5
626,03_3人际沟通,2017_11_07 以前我劝你们努力，今天我劝你们放弃 conv.txt,2017_11_07 以前我劝你们努力，今天我劝你们放弃,date_header_with_inline_body,以前我劝你们努力，今天我劝你们放弃 原创：咪蒙 咪蒙 2017-11-07,急功近利的人越来越多了。 你渴望成功，但只想要成功的结果，不想要成功的过程。 你唯一能接受的就是，在家里躺着，就这么轻轻松松地，一夜暴富了。 如果告诉你，一夜暴富，首先需要多看几本书。 你翻到第5页的时候，就已经想睡了…… 你遇到两个专业术语，就觉得好难啊撑不下去了…… 你看到第二天的时候，就会说今天头发分叉了不适合阅读……,103,26.02,21.0
627,03_3人际沟通,2017_11_08 这种抠逼男，给老娘洗脚都不配 conv.txt,2017_11_08 这种抠逼男，给老娘洗脚都不配,date_header_with_inline_body,这种抠逼男，给老娘洗脚都不配 原创：咪蒙 咪蒙 2017-11-08,前两天有条微博热搜，一个男生发帖说，女朋友开他的车，剐蹭了，他很心痛，想让女生赔点钱。 他被喷惨了，网友都说他是大抠逼。,92,28.25,23.5
628,03_3人际沟通,2017_11_10 双11我做了这个测试，再没有心情买买买了 conv.txt,2017_11_10 双11我做了这个测试，再没有心情买买买了,date_header_with_inline_body,双11我做了这个测试，再没有心情买买买了 原创：咪蒙 咪蒙 2017-11-10,再过1个小时，就是双十一了！ 开不开心，激不激动。,50,24.36,21.0
629,03_3人际沟通,2017_11_12 刘鑫江歌案_ 法律可以制裁凶手，但谁来制裁人性？ conv.txt,2017_11_12 刘鑫江歌案_ 法律可以制裁凶手，但谁来制裁人性？,date_header_with_inline_body,刘鑫江歌案:法律可以制裁凶手，但谁来制裁人性？ 原创：咪蒙 咪蒙 2017-11-12,关于日本留学生江歌被杀害的事件，知乎网友提了个问题： 如果你的好朋友，因为救你被捅了十几刀，不幸身亡。 她的妈妈悲痛欲绝，你会怎么做？,108,28.31,22.0
630,03_3人际沟通,2017_11_16 _本来想自杀，但是双十一的快递还在路上……_ conv.txt,2017_11_16 _本来想自杀，但是双十一的快递还在路上……_,date_header_with_inline_body,“本来想自杀，但是双十一的快递还在路上……” 咪蒙 咪蒙 2017-11-16,双十一之后，大家还好么？ 有网友说，她哥哥和嫂子吵架，嫂子本来想自杀，后来放弃了。 嫂子说，要不是看在双十一还有几个快递没到的份上，真想死了算了。 我超理解这种感受的。 毕竟对于爱买买买的人来说，快递就是生命啊！ 最近，我身边的朋友都得了双十一后遗症，下面是他们的主要症状： 快来看看，你们有没有中枪吧。,11,21.82,20.0
631,03_3人际沟通,2017_11_16 你参加同学的婚礼，我参加同学的葬礼 conv.txt,2017_11_16 你参加同学的婚礼，我参加同学的葬礼,date_header_with_inline_body,你参加同学的婚礼，我参加同学的葬礼 原创：咪蒙 咪蒙 2017-11-16,你怕死吗？ 我怕。,74,36.04,26.5
632,03_3人际沟通,2017_11_22 逆袭成辣妈以后，我的人生开挂了 conv.txt,2017_11_22 逆袭成辣妈以后，我的人生开挂了,date_header_with_inline_body,逆袭成辣妈以后，我的人生开挂了 原创：咪蒙 咪蒙 2017-11-22,今天这篇文章可以用3个字来总结：“碉堡了”！ 上周我征集了逆袭成辣妈的经历， 看完大家瘦身前后的对比照，我的心态瞬间崩了。 怎么一个个都变身为活力十足的美少女，只留我一个人当安安静静的胖大妈？,52,24.37,20.0
